"#,""Aprender algo nuevo sobre tu ciudad."",""Poder aportar al bienestar de otros ciudadanos."",""Pensar que tus ideas pueden ser Ãºtiles para otros ciudadanos."",""Conocer nuevas ideas para la ciudad."",""Obtener reconocimiento de otros ciudadanos."",""Que otras personas sepan que tan bueno eres por tus ideas."",""Saber cÃ_mo otras personas reaccionarÃ¡n por tus ideas."",""Saber que ganarÃ_as algo, si tu idea es seleccionada como soluciÃ_n en la ciudad."",""Conocer las ideas de otros ciudadanos."",""Saber si otras personas les interesa la participaciÃ_n ciudadana."",""Compartir tu conocimiento y experiencia con los demÃ¡s."",""Beneficiarte de las ideas publicadas por otros ciudadanos."",""Divertirte participando."",""Relacionarte con otros ciudadanos con intereses comunes."",""Obtener una recompensa monetaria."",""Nos gustarÃ_a saber un poco de ti.Â¿CuÃ¡l es tu fecha de nacimiento?"",""Â¿CuÃ¡l es tu gÃ©nero?"",Otro,""Â¿CuÃ¡l es tu ocupaciÃ_n?"",Otro,""Â¿EnÂ cuÃ¡l localidad de la ciudad de BogotÃ¡ vives?"",""IndÃ_canos cuÃ¡l es tu estrato socioecÃ_nomico"",""Por Ãºltimo, seÃ±ala el Ãºltimo nivel de educaciÃ_n alcanzado:"",Otro,""Fecha de entrada (UTC)"",""Fecha de envÃ_o (UTC)"",""Network ID"""
"e7c071eb00aebda655c4d5f0ca00b6eb,3,5,5,4,3,4,3,3,3,4,5,4,2,4,2,1979-02-17,Masculino,,Empleado,,Teusaquillo,4,""Postgrado "",,""2016-05-11 13:09:17"",""2016-05-11 13:11:48"",890908b752"
"13ef64d3c7bf9451b32f14e1290803e5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,1981-11-21,""Femenino "",,""Servidor  PÃºblico"",,Usme,2,Profesional,,""2016-05-11 13:10:01"",""2016-05-11 13:12:02"",9280ad8c37"
"4db46273a530ac2a9d8f3f44842075a6,5,5,5,5,4,4,5,4,4,5,5,5,4,4,4,1956-06-22,""Femenino "",,""Profesional Independiente"",,Chapinero,6,Profesional,,""2016-05-11 13:08:26"",""2016-05-11 13:12:07"",50fedc816a"
"d44fb6b650edd60d319c554ca33e9667,4,4,4,4,2,2,4,3,4,4,4,4,3,4,2,1978-01-06,Masculino,,Empleado,,Suba,3,""Postgrado "",,""2016-05-11 13:09:33"",""2016-05-11 13:12:31"",3c52cce1fd"
"81d2fbe3dfc345bf14d8a08b2ccb1545,5,5,5,5,3,3,3,1,4,4,5,4,4,5,2,1977-11-26,Masculino,,Empleado,,""Antonio NariÃ±o"",3,""Postgrado "",,""2016-05-11 13:09:44"",""2016-05-11 13:13:07"",49b4c4558a"
"0aa6ad8701c0ebca5fcc5083cc206ef8,3,3,3,4,1,1,1,2,3,4,5,5,5,5,1,1997-08-03,Masculino,,Estudiante,,FontibÃ_n,4,Bachiller,,""2016-05-11 13:11:10"",""2016-05-11 13:13:08"",828805dd52"
"4152d8cf9fafe772a5800113194764e4,3,5,3,3,1,1,1,1,4,4,4,1,1,2,1,1958-05-28,Masculino,,""Servidor  PÃºblico"",,Suba,3,""Postgrado "",,""2016-05-11 13:09:57"",""2016-05-11 13:13:14"",15fa281139"
"661393e84acfdda9e2b8b1035da8b6b9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1985-05-13,""Femenino "",,""Profesional Independiente"",,FontibÃ_n,3,""Postgrado "",,""2016-05-11 13:11:44"",""2016-05-11 13:13:15"",f3efd5b3c3"
"c56580398e63e74cf4b130ec14cab0a9,5,5,5,5,3,4,4,5,5,5,5,4,5,5,4,1990-05-22,Masculino,,Estudiante,,Bosa,2,""Postgrado "",,""2016-05-11 13:10:57"",""2016-05-11 13:13:20"",7834ca4a45"
"13e502295dfa375b45b2ccac3a2fc85a,5,5,5,5,5,1,2,1,5,4,5,5,4,4,1,1988-07-21,Masculino,,Estudiante,,""Puente Aranda"",3,Profesional,,""2016-05-11 13:10:59"",""2016-05-11 13:13:25"",1ea4a6e429"
